body,title,url
"['Esta semana el precio de las verduras se registró con un costo más barato en el mercado Bolívar que en el Campero, la diferencia en algunos productos es de dos bolivianos en su mayoría, si nos referimos a la zanahoria y el nabo, mientras que en la cebolla, la diferencia llega hasta cuatro bolivianos.', 'El matutino LA PATRIA realizó la jornada pasada un sondeo de precios de los diferentes productos de la canasta familiar en ambos centros de abasto.', 'En el caso de la carne de pollo, varía su precio a un boliviano dependiendo de la empresa avícola, de esta manera los precios son diferentes según las presas que los compradores quieren adquirir. Por ejemplo, un kilo de piernas tiene un costo de 26 bolivianos, en cambio el kilo de pecho es de 21 bolivianos.', 'En lo que respecta a la carne de cordero varía el costo en base a las presas que el comprador necesita. Tiene una gran diferencia de precio en ambos mercados. Por otro lado, en los puestos de pescadería del mercado Bolívar, se vende el pejerrey según el tamaño que el ciudadano requiere, motivo por el cual el precio también tiene variación.', '/SVG/']",El precio de las verduras es más económico en el mercado Bolívar,https://lapatria.bo/2021/09/09/el-precio-de-las-verduras-es-mas-economico-en-el-mercado-bolivar/
"['Fruto de varios años de investigación, Andro Miguel Sux Vega presentó su libro “Atlantis (Kurukshetra) la gran guerra del fin del mundo (Mahabhárata)” en la que revela datos respecto a la Atlántida perdida y mensajes de quienes habitaban ese territorio hace miles de años.', '“Este trabajo empecé a realizarlo en 2004, una expedición que hicimos a Pampa Aullagas, en ese entonces fuimos tres bolivianos y allá hice tres descubrimientos, entre ellos, las piedras cortadas de la Atlántida corroboradas por escultores con experiencia de décadas, los cuales son restos fracturados de obras de arte de las culturas antiguas”, aseveró.', 'En su libro refleja también otros hallazgos, entre ellas una especie de mensajes a la humanidad que narran que hace 14 mil años hubo una guerra de alcance mundial y de altísima tecnología.', 'Indica que dicha guerra devino en un invierno nuclear que es narrado por tradiciones de los antepasados que mencionan una era de oscuridad.', '“Luego viene Thunupa, crea el sol, la tierra, estrellas, mueve ríos y montañas, esas tradiciones son historias, esa época de oscuridad no fue más que un invierno nuclear causado por una guerra nuclear, la cual está mencionada y es base y argumento del libro sagrado hindú Mahabharata”, añadió.', 'Dicho libro hoy en día es la base para la organización económica, política, social, y de directrices religiosas de la India.', '“Toda la historia que narra el Mahabharata que es considerada historia en la India no sucedió en su continente, sino ha sucedido acá en todo el macizo central andino, obviamente con epicentro en territorio que hoy ocupa Oruro”, argumentó.', 'Andro Miguel Sux Vega es investigador, escritor y descubridor orureño, asegura que desde 2004 descubrió varias cosas: piedras cortadas de la Atlántida, plataforma ceremonial en el cerro Pedro Santos Villca, forma en cruz de dicho cerro, situado en el municipio de Pampa Aullagas.']",Andro Sux revela nuevos datos de la Atlántida,https://lapatria.bo/2021/09/09/andro-sux-revela-nuevos-datos-de-la-atlantida/
"['Las exportaciones en el rubro minero registraron un total de 287.727 toneladas métricas finas, durante el primer semestre de 2021. En comparación a las cifras de 2020, en el mismo periodo, se reportó un incremento significativo.', 'De acuerdo a los datos brindados por el ministro de Minería y Metalurgia, Ramiro Villavicencio, reportó que para los primeros seis meses de 2021, se tuvo 2.600 millones de dólares en Bolivia por este concepto.', '“El 2020 hemos exportado en el primer semestre 198.900 toneladas métricas finas de metales en Bolivia. Para 2021, las exportaciones casi doblaron ese número”, aseguró la autoridad del Estado.', 'Entre los minerales y metales que exporta el país, el estaño (Sn), registró las cifras más altas por concepto de comercialización fuera del país.', '“La minería se inscribe dentro de lo que estamos reactivando, porque es el rubro que mayor valor de exportación tiene. Para 2020, durante el primer semestre, se exportó cerca de $us 190 millones, ahora en el primer semestre es de aproximadamente 300 millones, estamos subiendo”, manifestó la autoridad.', 'El nuevo desafío de la autoridad ahora es exportar el mineral y metales con valor agregado.', '“El desafío no es sólo exportar, sino darle valor agregado y gestionar acciones para la industrialización. Los desafíos son la reactivación económica del sector”, destacó Villavicencio.', 'Con base en datos del Ministerio de Minería y Metalurgia, durante el primer semestre de 2021, se tuvo 2.600 millones de dólares.', 'Entre los recursos ingresados al país por la comercialización en el exterior se reportó los siguientes expresados en dólares ($us), 640 millones por Zinc, Plata 540 millones.', 'Entre los países de exportación se encuentran India, Estrados Unidos, Japón, Emiratos Árabes entre los principales.']",En el primer semestre se exportó más de 287 mil toneladas de minerales,https://lapatria.bo/2021/09/09/en-el-primer-semestre-se-exporto-mas-de-287-mil-toneladas-de-minerales/
"['La Universidad Técnica de Oruro (UTO), coordina con productores de camélidos en Oruro para apoyar con profesionales del área en el desarrollo de actividades para la reactivación económica de su sector.', 'En días precedentes se sostuvo reuniones y se concretó el apoyo de la casa de estudios superiores, con certificaciones y trabajo profesional.', '“Como UTO, estaremos apoyando también con los certificados de participación a los asistentes de la feria porque es importante el sector, Oruro es un potencial en este tema”, manifestó el rector Augusto Medinaceli.', 'Además del trabajo que se encara con la coordinación del Gobierno Autónomo Departamental de Oruro (Gad-Oru). El 24 de agosto, se realizó el Encuentro Departamental para la Reactivación Económica en el Sector Camélido, con la intensión de buscar la industrialización de la carne y fibra.', '“Hemos quedado que evidentemente es muy importante apoyarlos con la Facultad de Ciencias Agrarias y Naturales, en ese ámbito se tiene trabajo muy importante para aprovechar el potencial camélido en nuestro departamento”, destacó Medinaceli.', 'Como parte de las acciones que se encaran para la reactivación de este sector, se tuvo un encuentro el 24 de agosto en el hall de la Gobernación, donde productores, mostraron los mejores ejemplares de camélidos, destacaron sus artesanías y tejidos, además de su gastronomía.']",UTO compromete apoyo a productores camélidos,https://lapatria.bo/2021/09/09/uto-compromete-apoyo-a-productores-camelidos/
"['Como parte de un plan de reactivación del sector minero, varias instancias persiguen el mercado internacional, principalmente para la comercialización del Estaño, cuyo precio se acerca a los 15 dólares.', 'La Corporación Minera de Bolivia (Comibol), comenzó a ejecutar su plan de reactivación y generación de empleos con la mirada en las exportaciones, ya que a pesar de la pandemia por el Covid- 19, el precio del estaño durante el 2021 se mantuvo entre 14 y 15 dólares.', '“Tenemos que aprovechar las oportunidades que nos da la vida, y ahora debemos aprovechar los precios espectaculares del estaño. Porque recordemos que hace dos o tres años, se avalaba en siete a ocho dólares, en cambio ahora está más el 50 o 60% más”, puntualizó el presidente nacional de la Comibol, Eugenio Mendoza Tapia.', 'Con relación en la base histórica, el estaño actualmente tiene un precio de 14,9 dólares la libra fina. En julio la cotización fue de 15,5 y para junio de 14,8.', 'Algunos de los proyectos que tiene Oruro son la segunda fase de exploración de Negrillos y Pacucollo, ubicados en la provincia de Sabaya, para la explotación de yacimientos de plata, zinc y plomo.', '“Con seguridad que el departamento se va a beneficiar con las regalías de los proyectos que estamos reactivando. En general no sólo con el estaño, en Oruro tenemos el proyecto de Negrillos por ejemplo”, añadió Mendoza.', 'El proyecto Negrillos, fue comprometido por el Presidente del Estado Plurinacional Luis Arce, en los actos del 10 de febrero de 2021.']",Persiguen precios del estaño en el mercado internacional,https://lapatria.bo/2021/09/09/persiguen-precios-del-estano-en-el-mercado-internacional/
"['Instituciones inmersas dentro del Carnaval de Oruro, Obra Maestra del Patrimonio Oral e Intangible de la Humanidad, sostendrán hoy una audiencia con la ministra de Culturas, Descolonización y Despatriarcalización, Sabina Orellana en la Sede de Gobierno, para “exigir de una buena vez”, la promoción de la festividad para el 2022 en las redes nacionales e internacionales.', 'El presidente de la Asociación de Conjuntos del Folklore de Oruro (ACFO), Jacinto Quispaya, anunció que para este jueves a las 17:00 horas, se realizará la audiencia con la titular de la cartera de Culturas, junto al Comité Departamental de Etnografía y Folklore de Oruro, el Municipio y demás instituciones dentro la Ley 602.', '“Para el jueves tenemos una audiencia para exigir a la Ministra que de una buena vez por todas se pueda empezar con la promoción del próximo Carnaval 2022 en la redes nacionales e internaciones como se hacía en anteriores gestiones”, manifestó Quispaya.', 'Asimismo, indicó que con la exministra Wilma Alanoca Mamani trabajó en la promoción de la Obra Maestra con siete canales internacionales, por lo que desean que se fije nuevamente un presupuesto en el Ministerio de Culturas para la promoción de la festividad.', 'Con relación a la posibilidad de la realización del Primer Convite, Quispaya pidió a la población no adelantarse a nada y esperar los resultados de la reunión preliminar con instituciones vivas de la ciudad para ver como operar en el tema del próximo Carnaval.', 'Sin embargo, aseguró que el Carnaval de Oruro se realizará en lo que se refiere a la parte religiosa, considerando el contexto actual de la pandemia del Covid-19.', '“Primero vamos a ir por etapas, tenemos una reunión preliminar con instituciones vivas de la ciudad para ver cómo podemos operar en el tema del próximo Carnaval, toda vez lo que perjudica es esta pandemia, estamos viendo que sube y bajan los casos, entonces lo primero que debemos ver es la salud”, manifestó.']",Exigirán ante el Ministerio de Culturas la promoción del Carnaval de Oruro 2022,https://lapatria.bo/2021/09/09/exigiran-ante-el-ministerio-de-culturas-la-promocion-del-carnaval-de-oruro-2022/
"['El Ministerio de Culturas, Descolonización y Despatriarcalización no tiene documentación del Carnaval de Oruro, Obra Maestra del Patrimonio Oral e Intangible de la Humanidad ni de las 18 especialidades. Según las autoridades de esta cartera de Estado, la culpa es de la administración de Jeanine Áñez porque aparentemente no hubo resguardo y orden de archivos, ni tampoco una adecuada transición.', '“Es decir, se ha perdido esta documentación, ¿estamos entendiendo así? no existe un registro, no existe una base de datos al momento sobre las 18 especialidades de danza, vestimenta, música del Carnaval de Oruro en el Ministerio de Culturas, esto es grave”, señaló el diputado de Comunidad Ciudadana (CC), Orlando Valdez.', 'El parlamentario basó su argumento en la respuesta del Ministerio de Culturas a la Petición de Informe Escrito (PIE) presentado en mayo de este año, respecto al Carnaval y el patrimonio boliviano, el cual además fue respondido de manera tardía con tres meses de retraso.', '“Actualmente toda documentación correspondiente a esta unidad entre ellas información correspondiente al Carnaval de Oruro no fue entregada al nuevo Ministerio de Culturas, Descolonización y Despatriarcalización, sin embargo, viene trabajando en su búsqueda y/o reposición y responsabilidades en el marco de la norma”, señala parte de la respuesta del Ministerio de Culturas al pedido de informe detallado sobre la información, base de datos y registro del Carnaval de Oruro.', 'En esa misma respuesta, argumentan que “las irresponsables acciones y omisiones” emergentes del Decreto Supremo Nº 4257 del 4 de junio 2020, ante la su presión del Ministerio de Culturas y Turismo, conllevaron que no se encare las medidas que permitan el adecuado resguardo de la integralidad y orden de archivos que correspondían a la referida cartera de Estado, ni una planificada transición al Ministerio de Educación Deportes y Cultura.', 'La PIE presentada tiene seis preguntas, y según Valdez ninguna fue respondida de la manera esperada dejando sabor a poco, sin detalles y sin adjuntar la documentación requerida.', 'Otra de las interrogantes refería al presupuesto destinado a la protección de los patrimonios culturales del país, y en la respuesta se revela que no existen recursos específicos para la salvaguarda y promoción del Carnaval de Oruro.']",Ministerio de Culturas no tiene documentación del Carnaval de Oruro,https://lapatria.bo/2021/09/09/ministerio-de-culturas-no-tiene-documentacion-del-carnaval-de-oruro/
"['El plazo para las postulaciones al XXVIII Festival Nacional de la Canción “Aquí Canta Bolivia” se amplía una semana más, es decir hasta el viernes 17 de septiembre, hasta el momento más de 60 solicitudes llegaron hasta la Secretaría Departamental de Cultura.', '“Estamos en la etapa de culminación de postulaciones de diferentes solicitantes para este evento importante, pero estamos ampliando una semana más son siete días más, en primera instancia terminaba el 10 de septiembre, pero se ampliará al 17 de septiembre”, señaló el secretario departamental de Cultura de la Gobernación, Miguel Lupa.', 'Hasta el momento son más de 60 postulaciones las que llegaron a la Secretaría Departamental de Cultura y Turismo, entre ellas dos son solicitudes extranjeras.', 'Se espera superar el centenar de postulaciones para que el jurado calificador haga la selección respectiva.', '“Tenemos la gran noticia de que hay gente de Ecuador y de Argentina que han mandado sus postulaciones, si está dando frutos la socialización que hicimos a nivel nacional”, añadió.', 'Todavía se desconoce información que refiere a los artistas estelares y los miembros del jurado calificador del Festival, la autoridad explicó que se dará a conocer una vez se concreten todos los nombres para evitar falsas expectativas.', 'El acontecimiento cuya data es del siglo pasado, se desarrollará del 21 al 23 de octubre de 2021 en el Teatro Nacional Oruro, que será estrenado con esta versión del festival.', 'A un inicio se tenía la posibilidad de inaugurar la flamante infraestructura ubicada en la zona Sureste de la ciudad con algún grupo musical internacional, sin embargo, esa idea fue descarta por temas económicos y por normativa.', 'Mientras tanto, las secretarías departamentales están organizándose para coadyuvar en el funcionamiento del teatro, desde la instalación de cámaras de seguridad, administración, limpieza, etc.']",Amplían plazo de postulaciones para el “Aquí Canta Bolivia”,https://lapatria.bo/2021/09/09/amplian-plazo-de-postulaciones-para-el-aqui-canta-bolivia/
"['Desde la Corporación Minera de Bolivia (Comibol), regional Oruro, aseguran que se inició con la implementación de un sistema convencional a uno mecanizado en la mina de caolín de Itos. Con ello, se pretende modernizar su unidad productiva.', 'La Comibol anunció la celeridad en las tareas de implementación de equipos para cambiar el sistema a uno mecanizado que facilite las labores de los mineros.', '“Entre otro de los proyectos más importantes que tiene la Comibol regional Oruro está el de implementar la mina de Caolín que tenemos en el sector de Itos. Estamos tratando implementar con la tecnología que se requiere y sobre todo cambiar el sistema mecánico” manifestó el gerente regional de Comibol Oruro, German Ríos Condori.', 'El caolín son arcillas en las que predomina el mineral caolinita, que forma parte del grupo de minerales industriales.', '“Como empresa estratégica productiva, queremos cambiar la minería pasiva a la activa. Buscamos proyectos que generen empleos y ayuden a la reactivación”, detalló Ríos.', 'El presidente nacional de la Comibol, Eugenio Mendoza, destacó el potencial de Oruro y su posibilidad de recursos para continuar con las acciones de reactivación.', '“Cualquier emprendimiento o proyecto por muy pequeño que sea, genera fuentes de empleo y hay que retomar estos proyectos por esa generación de fuentes laborales”, manifestó.', 'En busca de la explotación de caolín, la Universidad Técnica de Oruro (UTO), pretende coordinar tareas con la Comibol, para que estudiantes de la carrera de Ingeniería de Minas, Petróleos y Geotecnia, puedan hacer prácticas en sus terrenos.', 'El yacimiento de la UTO, según la referencia que dieron sus autoridades, se encuentra ubicado en la zona Sur de la ciudad de Oruro, en la falda Sudoeste del Cerro San Felipe, cerca de las operaciones antiguas de la mina Itos, concesión denominada “La Tetilla”.']",Comibol inicia equipamiento de mina de caolín de Itos,https://lapatria.bo/2021/09/09/comibol-inicia-equipamiento-de-mina-de-caolin-de-itos/
"['En el botadero de Huajara, el Servicio Nacional de Sanidad Agropecuaria e Inocuidad Alimentaria (Senasag) Oruro, procedió a la destrucción de casi seis toneladas de producto incautado durante todo el año que ingresó de contrabando sin registro sanitario.', 'Con la acumulación de bastantes productos de procedencia extranjera, la pasada jornada un camión repleto de los mismos, fue trasladado al botadero municipal donde el personal del Senasag, procedió a la destrucción correspondiente.', 'El jefe Departamental del Senasag Oruro, Juan Carlos Cayo, detalló que entre los productos decomisados se hallaban, embutidos, leche, nueces, harina, mayonesa, aceite, jugos, entre otros, sin embargo, ponderaba una gran cantidad de alimento balanceado y bebidas alcohólicas entre cervezas y fernet.', 'En total, la cantidad de producto decomisado por el Senasag en las trancas de Vichuloma, Caihuasi, Challapata y destruida en el botadero, casi alcanza las seis toneladas.', '“En todo el medio año, hemos hecho operativos de sorpresa en las diferentes trancas del departamento, es un poco complicada la situación cuando se pilla estos productos cuando no cuentan con el origen, el certificado o el registro sanitario”, dijo Cayo.', 'Desde la institución, desconocen el destino real de los productos, sin embargo, se presume que iban a ser trasladas a La Paz y Cochabamba, suponiendo que una cantidad importante pretendía ser distribuida en varios puntos de la Capital del Folklore de Bolivia.', 'Según el jefe Departamental del Senasag, el alimento balanceado para canes y felinos y la cerveza son los que más ingresaron al país durante la presente gestión, además entró de contrabando varios productos lácteos desde Argentina.', 'Finalmente, Cayo recordó que los operativos de control del ingreso de productos sin registro sanitario será constante y de manera sorpresiva para “darle fuerte lucha al contrabando”.']",Senasag destruyó 6 toneladas de producto incautado en el año,https://lapatria.bo/2021/09/09/senasag-destruyo-6-toneladas-de-producto-incautado-en-el-ano/
"['Al menos 77 personas entre ancianos y personal administrativo, contrajeron el Covid-19 dentro del Hogar de Ancianos “La Sagrada Familia” tras los festejos en conmemoración al “Día del Adulto mayor en Bolivia”, el pasado 26 de agosto. A la fecha, seis personas se encuentran internadas y un adulto mayor falleció por un accidente cerebro vascular, pero también tenía el diagnóstico de coronavirus.', 'El Servicio Departamental de Salud (Sedes) de Oruro, confirmó que el asilo de ancianos alberga a 90 adultos mayores y otras 20 personas que manejan la parte administrativa, por lo que del total de 77 infectados, el 80% de la población vulnerable del hogar se contagió con la enfermedad.', 'En el análisis realizado por el Sedes sobre el estudio del brote, el director técnico, Juan Carlos Challapa, informó que tras recibir de forma regular algunas notificaciones, el análisis del 28 de julio señaló la fecha en la que se habría presentado el primer caso de Covid-19 en un personal administrativo del Hogar.', 'Ya para el 2 y 4 de agosto se registraron dos casos del virus, que a la fecha fueron dados de alta tras la confirmación por laboratorio, sin embargo, el 10 de agosto se tuvo un registro de un primer caso confirmado y 14 pruebas realizadas que arrojaron un resultado negativo.', 'El 19 de agosto, los casos sospechosos subieron a 40, de los cuales dos resultaron positivos, pero para el 26 de agosto, “Día del Adulto mayor en Bolivia”, se llevó adelante una actividad social y días después, se realizó una segunda actividad con una institución externa, por lo que, a partir del 30 de ese mes, se empezaron a identificar los primeros tres casos confirmados de Covid-19.', '“Dada la circunstancia del periodo de incubación, es evidente que la hipótesis refleja de que la contaminación o infección masiva se ha desarrollado en las fechas mencionadas”, manifestó Challapa.', 'Luego de identificada la recurrencia de casos positivos, el Sedes ponderó el despliegue de mayor cantidad de recurso humano de salud e incluso especialistas del Hospital “Walter Khon” y Barrios Mineros para ejecutar las acciones operativas.', 'Ya para los primeros días de septiembre, el incremento fue gradual y según el estudio realizado mediante la Unidad de Epidemiología, para el 6 de septiembre el aumento fue entre los tres y 24 casos positivos por día, por lo cual se desplegaron mayores acciones operativas para estratificar a los pacientes en condición leve, moderada y grave.', '“Todos estos casos han sido confirmados en un gran porcentaje y esto conllevó de que por nexo epidemiológico, dado el antecedente de contacto estrecho con casos positivos, pues la búsqueda institucional ha sido activa, se ha logrado identificar casos de Covid-19 en más del 80% de la población vulnerable en ese lugar”, reveló Challapa.', 'El responsable de la Unidad de Epidemiología, Waldo Rozo, detalló que se pudo estratificar las diferentes tazas de ataque en el Hogar de Ancianos, revelando que el área de los hombres y el pabellón de mujeres, la taza de ataque es del 95% y el 84% correspondientemente.', 'Ante la mayor cantidad de casos registrados en ambos pabellones, el Sedes recomendó la clasificación de todos los casos positivos en leves, moderados y críticos.', 'Actualmente de las 77 personas diagnosticadas con el virus dentro del Asilo, cinco están internadas en la Unidad de Terapia Intermedia del Hospital General “San Juan de Dios” y una en el Bloque Oruro-Corea con estadio crítico moderado, mientras que otras seis personas tienen un diagnóstico moderado y los demás está en condición leve.', 'El Sedes confirmó que el 81% de la población del Asilo recibió la vacuna en su primera dosis, y ante esa contingencia se dispuso que los ancianos sean traslados a diferentes nosocomios de acuerdo a su situación de salud.', 'Asimismo, garantizó la provisión de medicamentos, oxígeno y la atención necesaria de profesionales en salud del Centro de Salud Candelaria, mientras que el Centro de Asilamiento Municipal (CAM) mediante su laboratorio coadyuvará en la toma de muestras.', 'Además, junto a la Gobernación, se canalizará la ayuda correspondiente y el apoyo técnico para que todos los infectados dentro del Hogar, salgan de este cuadro patológico dentro de esos 21 días para desestimar un brote.']","En el Hogar de Ancianos, al menos 77 personas se contagian por Covid-19",https://lapatria.bo/2021/09/09/en-el-hogar-de-ancianos-al-menos-77-personas-se-contagian-por-covid-19/
"['Desde el 3 de mayo, fecha del inicio del mandato de las nuevas autoridades subnacionales, la Gobernación priorizó salud, reactivación económica y la defensa del territorio orureño, explicó el gobernador Johnny Vedia a tiempo de evaluar los 129 días en el cargo.', '“Como Gobernación encontramos un escenario bastante adverso al inicio en temas de salud como en tema económico, primero nos hemos enfocado en el tema de salud, nos hemos preparado para una cuarta ola”, señaló.', 'Se consolidaron farmacias institucionales en los 35 municipios, se dispuso 3.3 millones de bolivianos para equipamiento médico en el sistema de salud de Oruro, en coordinación con el Ministerio de Salud y la Agencia de Cooperación Internacional de Corea en Bolivia (Koica), y se dotó de plantas generadoras de oxígeno a los principales nosocomios.', '“Por otra parte, estamos en el camino de la reactivación económica, hemos realizado los encuentros departamentales, ahora estamos trabajando en función a las conclusiones, por ejemplo formular una ley modificatoria a la ley de minería respecto al porcentaje de regalías para el departamento”, añadió.', 'Con miras al funcionamiento pleno del Puerto Seco, se formó un comité impulsor con las instituciones más representativas del departamento.', '“Estamos ocupando el octavo lugar en presupuesto a nivel nacional, es una situación bastante precaria y queremos recuperar el sitial que tenía Oruro”, indicó Vedia.', 'El gobernador explicó que encontró una Gobernación con 360 millones de bolivianos de deuda interna y externa, además encontraron varias infracciones a la norma por lo cual se están realizando procesos en Auditoria y en Transparencia contra exservidores públicos.', '“Hemos parado los débitos automáticos desde el nivel central, al inicio del mandato nos debitaron más de diez millones de bolivianos y estaba en curso otros millones más, pero gestionamos fideicomisos”, finalizó.', 'Este informe fue brindado ayer en la mañana, al momento de presentar la revista institucional denominada “El poder de tus brazos Oruro”, la cual contempla información del trabajo más relevante de la primera autoridad departamental y las reparticiones de la Gobernación.']","Salud, economía y territorio fueron priorizados por la Gobernación",https://lapatria.bo/2021/09/09/salud-economia-y-territorio-fueron-priorizados-por-la-gobernacion/
